  -0.49500000000000E+02   0.10000735654753E+01  -0.87217649288949E-04   0.20002059867264E+01
  -0.48500000000000E+02   0.99991696310277E+00   0.10081768755597E-03   0.19997675032265E+01
  -0.47500000000000E+02   0.99964389138129E+00   0.59739224732643E-03   0.19990029741931E+01
  -0.46500000000000E+02   0.10000810046351E+01  -0.13046843693367E-03   0.20002268534191E+01
  -0.45500000000000E+02   0.10016879970415E+01  -0.28242582301527E-02   0.20047281878268E+01
  -0.44500000000000E+02   0.10024645561232E+01  -0.41198630158344E-02   0.20069043305478E+01
  -0.43500000000000E+02   0.99926597064665E+00   0.12281649601434E-02   0.19979462570026E+01
  -0.42500000000000E+02   0.99100644420336E+00   0.15110262632077E-01   0.19748684680449E+01
  -0.41500000000000E+02   0.97883067478592E+00   0.35746647459479E-01   0.19409891678448E+01
  -0.40500000000000E+02   0.96436979661755E+00   0.60519221527111E-01   0.19009702237122E+01
  -0.39500000000000E+02   0.94879025780090E+00   0.87537070879388E-01   0.18581229116725E+01
  -0.38500000000000E+02   0.93274641496875E+00   0.11573025875324E+00   0.18142910446565E+01
  -0.37500000000000E+02   0.91657958720549E+00   0.14453270368303E+00   0.17704263976545E+01
  -0.36500000000000E+02   0.90047878021971E+00   0.17362361130706E+00   0.17270466725827E+01
  -0.35500000000000E+02   0.88457068479967E+00   0.20277711205165E+00   0.16844890963124E+01
  -0.34500000000000E+02   0.86897210264608E+00   0.23177312391250E+00   0.16430549764731E+01
  -0.33500000000000E+02   0.85383557227638E+00   0.26030989374330E+00   0.16031306205820E+01
  -0.32500000000000E+02   0.83942134822329E+00   0.28786175652419E+00   0.15653721899978E+01
  -0.31500000000000E+02   0.82622283402735E+00   0.31341986273064E+00   0.15310225614739E+01
  -0.30500000000000E+02   0.81512350171157E+00   0.33516110431335E+00   0.15023015497459E+01
  -0.29500000000000E+02   0.80738044942793E+00   0.35046254630625E+00   0.14823528886460E+01
  -0.28500000000000E+02   0.80403202680173E+00   0.35711282989855E+00   0.14737462901409E+01
  -0.27500000000000E+02   0.80474745759491E+00   0.35568743852422E+00   0.14755813075754E+01
  -0.26500000000000E+02   0.80740510265380E+00   0.35040362632847E+00   0.14824106174664E+01
  -0.25500000000000E+02   0.80955465873837E+00   0.34613743526457E+00   0.14879406454250E+01
  -0.24500000000000E+02   0.81022995170540E+00   0.34479762976710E+00   0.14896798922398E+01
  -0.23500000000000E+02   0.80996624483153E+00   0.34531866545688E+00   0.14890030799317E+01
  -0.22500000000000E+02   0.80959206301966E+00   0.34605816541236E+00   0.14880424122061E+01
  -0.21500000000000E+02   0.80945595772483E+00   0.34632622805050E+00   0.14876946460603E+01
  -0.20500000000000E+02   0.80948642933581E+00   0.34626377186079E+00   0.14877757397981E+01
  -0.19500000000000E+02   0.80953600653487E+00   0.34616353119606E+00   0.14879062466292E+01
  -0.18500000000000E+02   0.80955133974439E+00   0.34613074012599E+00   0.14879489073573E+01
  -0.17500000000000E+02   0.80954761556907E+00   0.34613561674644E+00   0.14879428374414E+01
  -0.16500000000000E+02   0.80954407503394E+00   0.34613980539564E+00   0.14879376003504E+01
  -0.15500000000000E+02   0.80954413311004E+00   0.34613649908154E+00   0.14879420428948E+01
  -0.14500000000000E+02   0.80954445136821E+00   0.34613246139517E+00   0.14879476427296E+01
  -0.13500000000000E+02   0.80954308915210E+00   0.34613106044759E+00   0.14879494809587E+01
  -0.12500000000000E+02   0.80954056575844E+00   0.34613184958881E+00   0.14879489684372E+01
  -0.11500000000000E+02   0.80953732354193E+00   0.34613304344819E+00   0.14879473283892E+01
  -0.10500000000000E+02   0.80953371725878E+00   0.34613485444867E+00   0.14879456059933E+01
  -0.95000000000000E+01   0.80952928683206E+00   0.34613693621837E+00   0.14879427643207E+01
  -0.85000000000000E+01   0.80952425152222E+00   0.34613978594363E+00   0.14879397402435E+01
  -0.75000000000000E+01   0.80951862986359E+00   0.34614230858001E+00   0.14879363601067E+01
  -0.65000000000000E+01   0.80951224789498E+00   0.34614484905241E+00   0.14879336996037E+01
  -0.55000000000000E+01   0.80950479545824E+00   0.34614716618844E+00   0.14879307140142E+01
  -0.45000000000000E+01   0.80949880587345E+00   0.34615002447195E+00   0.14879275083359E+01
  -0.35000000000000E+01   0.80948366595327E+00   0.34615301195992E+00   0.14879238806465E+01
  -0.25000000000000E+01   0.80946571311790E+00   0.34615581851811E+00   0.14879205168432E+01
  -0.15000000000000E+01   0.80950116734074E+00   0.34615845253022E+00   0.14879176617633E+01
  -0.50000000000000E+00   0.80946522201134E+00   0.34616095556468E+00   0.14879144103829E+01
   0.50000000000000E+00   0.80914290949480E+00   0.34616415775774E+00   0.14879111605778E+01
   0.15000000000000E+01   0.80932441144011E+00   0.34616697617092E+00   0.14879072336254E+01
   0.25000000000000E+01   0.81103643396314E+00   0.34616998687060E+00   0.14879045258370E+01
   0.35000000000000E+01   0.81090255920817E+00   0.34617204308090E+00   0.14879014070059E+01
   0.45000000000000E+01   0.80207832312955E+00   0.34617499565389E+00   0.14878989789307E+01
   0.55000000000000E+01   0.79007751226927E+00   0.34617762701483E+00   0.14878951046330E+01
   0.65000000000000E+01   0.80580628121969E+00   0.34618098545031E+00   0.14878922254373E+01
   0.75000000000000E+01   0.88586572489214E+00   0.34618317102152E+00   0.14878889285758E+01
   0.85000000000000E+01   0.10305579436716E+01   0.34618555898712E+00   0.14878865270729E+01
   0.95000000000000E+01   0.11908320072894E+01   0.34618788855833E+00   0.14878826952244E+01
   0.10500000000000E+02   0.13063619564008E+01   0.34619087265589E+00   0.14878779668511E+01
   0.11500000000000E+02   0.13532153034459E+01   0.34619339348199E+00   0.14878735061592E+01
   0.12500000000000E+02   0.13515043309012E+01   0.34619501115792E+00   0.14878705292929E+01
   0.13500000000000E+02   0.13355736979955E+01   0.34619680619887E+00   0.14878674241500E+01
   0.14500000000000E+02   0.13256966835556E+01   0.34619930782370E+00   0.14878630654557E+01
   0.15500000000000E+02   0.13239890150599E+01   0.34620122917067E+00   0.14878599358194E+01
   0.16500000000000E+02   0.13253591071658E+01   0.34620192806091E+00   0.14878587400561E+01
   0.17500000000000E+02   0.13263382763950E+01   0.34620334307034E+00   0.14878565993032E+01
   0.18500000000000E+02   0.13264523606832E+01   0.34620628559246E+00   0.14878519013293E+01
   0.19500000000000E+02   0.13262788495404E+01   0.34620804634245E+00   0.14878494163256E+01
   0.20500000000000E+02   0.13261560296293E+01   0.34620799719887E+00   0.14878498896642E+01
   0.21500000000000E+02   0.13260985782106E+01   0.34620908213096E+00   0.14878483917087E+01
   0.22500000000000E+02   0.13260541711460E+01   0.34621231962636E+00   0.14878439885696E+01
   0.23500000000000E+02   0.13260059054860E+01   0.34621607219753E+00   0.14878425291256E+01
   0.24500000000000E+02   0.13259676284613E+01   0.34621326926497E+00   0.14878515023860E+01
   0.25500000000000E+02   0.13259127729366E+01   0.34621098494555E+00   0.14878269559261E+01
   0.26500000000000E+02   0.13258700432634E+01   0.34618228888361E+00   0.14878081977401E+01
   0.27500000000000E+02   0.13258665623719E+01   0.34625544257128E+00   0.14878486570226E+01
   0.28500000000000E+02   0.13261381970552E+01   0.34645298801858E+00   0.14883218811922E+01
   0.29500000000000E+02   0.13260217179566E+01   0.34648346469373E+00   0.14881700082742E+01
   0.30500000000000E+02   0.13241005497050E+01   0.34454438419828E+00   0.14851941795895E+01
   0.31500000000000E+02   0.13216542238640E+01   0.34233096105904E+00   0.14813412514564E+01
   0.32500000000000E+02   0.13325640034301E+01   0.35263401334343E+00   0.14985600677539E+01
   0.33500000000000E+02   0.13653501245486E+01   0.38199776551769E+00   0.15503547608888E+01
   0.34500000000000E+02   0.13189301091101E+01   0.33697260607045E+00   0.14780651922290E+01
   0.35500000000000E+02   0.10740966064150E+01   0.87518678952836E-01   0.11072328635192E+01
   0.36500000000000E+02   0.96273406348326E+00  -0.44647494071278E-01   0.94838122969396E+00
   0.37500000000000E+02   0.99227862173980E+00  -0.91206808665995E-02   0.98923850474975E+00
   0.38500000000000E+02   0.10051341385290E+01   0.60638573302369E-02   0.10071975879610E+01
   0.39500000000000E+02   0.10010317292077E+01   0.12209927928982E-02   0.10014452642253E+01
   0.40500000000000E+02   0.99932888943668E+00  -0.79425184714555E-03   0.99906061680358E+00
   0.41500000000000E+02   0.99986309510467E+00  -0.16198491715631E-03   0.99980834729383E+00
   0.42500000000000E+02   0.10000833223399E+01   0.98585500678234E-04   0.10001166539183E+01
   0.43500000000000E+02   0.10000175418180E+01   0.20755812827518E-04   0.10000245587675E+01
   0.44500000000000E+02   0.99999013481353E+00  -0.11672625489473E-04   0.99998618877626E+00
   0.45500000000000E+02   0.99999794625632E+00  -0.24303208751285E-05   0.99999712476191E+00
   0.46500000000000E+02   0.10000011357994E+01   0.13436968314109E-05   0.10000015901197E+01
   0.47500000000000E+02   0.10000002084914E+01   0.25016359808249E-06   0.10000002918880E+01
   0.48500000000000E+02   0.99999987178030E+00  -0.15340942257331E-06   0.99999982049242E+00
   0.49500000000000E+02   0.99999999722370E+00  -0.37074364958823E-07   0.99999999611318E+00
